iso3,country,measure,measure_name,unit,unit_name,year,obs_value,year_date
SAU,Saudi Arabia,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2018,2.78,2018-01-01
SEN,Senegal,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2018,0.73,2018-01-01
SRB,Serbia,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2018,1.82,2018-01-01
SYC,Seychelles,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2018,3.99,2018-01-01
SLE,Sierra Leone,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2018,0.8,2018-01-01
SGP,Singapore,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2018,4.88,2018-01-01
SLB,Solomon Islands,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2018,0.49,2018-01-01
SOM,Somalia,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2018,0.46,2018-01-01
ZAF,South Africa,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2018,1.6,2018-01-01
LKA,Sri Lanka,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2018,5.17,2018-01-01
SDN,Sudan,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2018,0.66,2018-01-01
SUR,Suriname,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2018,0.56,2018-01-01
SYR,Syrian Arab Republic,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2018,1.4,2018-01-01
TWN,Chinese Taipei,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2018,8.71,2018-01-01
TJK,Tajikistan,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2018,0.72,2018-01-01
TZA,Tanzania,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2018,0.82,2018-01-01
THA,Thailand,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2018,1.9,2018-01-01
TLS,Timor-Leste,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2018,0.97,2018-01-01
TGO,Togo,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2018,0.74,2018-01-01
TON,Tonga,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2018,1.81,2018-01-01
TTO,Trinidad and Tobago,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2018,17.96,2018-01-01
TUN,Tunisia,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2018,1.79,2018-01-01
TKM,Turkmenistan,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2018,2.21,2018-01-01
TCA,Turks and Caicos Islands,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2018,21.52,2018-01-01
TUV,Tuvalu,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2018,3.66,2018-01-01
UGA,Uganda,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2018,0.72,2018-01-01
UKR,Ukraine,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2018,1.44,2018-01-01
ARE,United Arab Emirates,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2018,5.32,2018-01-01
URY,Uruguay,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2018,1.43,2018-01-01
UZB,Uzbekistan,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2018,0.96,2018-01-01
VUT,Vanuatu,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2018,0.48,2018-01-01
VNM,Viet Nam,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2018,0.96,2018-01-01
ZMB,Zambia,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2018,0.38,2018-01-01
ZWE,Zimbabwe,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2018,0.79,2018-01-01
OECD_KEY_PART,OECD Key Partners,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2018,1.04,2018-01-01
AUS,Australia,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,1.43,2017-01-01
AUT,Austria,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,4.11,2017-01-01
BEL,Belgium,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,5.44,2017-01-01
CAN,Canada,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,1.69,2017-01-01
CHL,Chile,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,0.56,2017-01-01
COL,Colombia,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,2.54,2017-01-01
CRI,Costa Rica,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,2.13,2017-01-01
CZE,Czechia,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,4.47,2017-01-01
DNK,Denmark,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,3.17,2017-01-01
EST,Estonia,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,2.05,2017-01-01
FIN,Finland,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,1.37,2017-01-01
FRA,France,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,5.36,2017-01-01
DEU,Germany,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,5.7,2017-01-01
GRC,Greece,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,4.26,2017-01-01
HUN,Hungary,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,2.89,2017-01-01
ISL,Iceland,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,3.78,2017-01-01
IRL,Ireland,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,4.23,2017-01-01
ISR,Israel,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,2.27,2017-01-01
ITA,Italy,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,8.24,2017-01-01
JPN,Japan,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,6.05,2017-01-01
KOR,South Korea,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,3.55,2017-01-01
LVA,Latvia,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,2.61,2017-01-01
LTU,Lithuania,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,2.29,2017-01-01
LUX,Luxembourg,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,7.05,2017-01-01
MEX,Mexico,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,2.18,2017-01-01
NLD,Netherlands,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,10.9,2017-01-01
NZL,New Zealand,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,1.6,2017-01-01
NOR,Norway,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,3.88,2017-01-01
POL,Poland,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,2.43,2017-01-01
PRT,Portugal,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,2.55,2017-01-01
SVK,Slovak Republic,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,3.31,2017-01-01
SVN,Slovenia,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,4.18,2017-01-01
ESP,Spain,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,6.28,2017-01-01
SWE,Sweden,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,2.62,2017-01-01
CHE,Switzerland,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,7.94,2017-01-01
TUR,Türkiye,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,2.51,2017-01-01
GBR,United Kingdom,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,6.12,2017-01-01
USA,United States,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,3.58,2017-01-01
EU27_2020,European Union (27 countries from 01/02/2020),DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,4.44,2017-01-01
OECD,OECD,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,3.51,2017-01-01
OECDSO,OECD Asia Oceania,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,3.48,2017-01-01
OECDE,OECD Europe,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,4.57,2017-01-01
AFG,Afghanistan,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,2.27,2017-01-01
ALB,Albania,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,1.99,2017-01-01
DZA,Algeria,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,1.93,2017-01-01
AGO,Angola,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,2.34,2017-01-01
AND,Andorra,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,13.13,2017-01-01
ATG,Antigua and Barbuda,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,4.25,2017-01-01
ARG,Argentina,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,1.52,2017-01-01
ARM,Armenia,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,0.84,2017-01-01
ABW,Aruba,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,8.02,2017-01-01
AZE,Azerbaijan,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,2.54,2017-01-01
BHS,Bahamas,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,5.63,2017-01-01
BHR,Bahrain,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,6.56,2017-01-01
BGD,Bangladesh,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,1.78,2017-01-01
BRB,Barbados,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,3.4,2017-01-01
BLR,Belarus,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,1.58,2017-01-01
BLZ,Belize,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,0.7,2017-01-01
BEN,Benin,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,0.72,2017-01-01
BMU,Bermuda,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,26.68,2017-01-01
BTN,Bhutan,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,0.54,2017-01-01
BOL,Bolivia,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,0.67,2017-01-01
BIH,Bosnia and Herzegovina,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,2.51,2017-01-01
BWA,Botswana,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,0.9,2017-01-01
BRA,Brazil,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,0.82,2017-01-01
BRN,Brunei Darussalam,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,4.78,2017-01-01
BGR,Bulgaria,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,1.76,2017-01-01
BFA,Burkina Faso,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,0.45,2017-01-01
BDI,Burundi,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,0.49,2017-01-01
CPV,Cabo Verde,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,1.65,2017-01-01
KHM,Cambodia,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,0.91,2017-01-01
CMR,Cameroon,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,0.93,2017-01-01
CYM,Cayman Islands,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,43.56,2017-01-01
CAF,Central African Republic,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,0.29,2017-01-01
TCD,Chad,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,0.2,2017-01-01
CHN,China,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,0.78,2017-01-01
COM,Comoros,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,1.09,2017-01-01
COG,Congo,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,1.52,2017-01-01
CIV,Côte d’Ivoire,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,1.16,2017-01-01
HRV,Croatia,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,3.69,2017-01-01
CYP,Cyprus,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,2.68,2017-01-01
COD,Democratic Republic of the Congo,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,0.32,2017-01-01
DJI,Djibouti,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,1.04,2017-01-01
DMA,Dominica,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,5.84,2017-01-01
DOM,Dominican Republic,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,2.34,2017-01-01
ECU,Ecuador,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,1.91,2017-01-01
EGY,Egypt,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,1.94,2017-01-01
SLV,El Salvador,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,1.89,2017-01-01
GNQ,Equatorial Guinea,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,18.85,2017-01-01
SWZ,Eswatini,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,0.75,2017-01-01
ETH,Ethiopia,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,0.53,2017-01-01
FRO,Faroe Islands,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,7.61,2017-01-01
FJI,Fiji,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,2.36,2017-01-01
GAB,Gabon,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,2.67,2017-01-01
GMB,Gambia,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,0.95,2017-01-01
GEO,Georgia,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,1.75,2017-01-01
GHA,Ghana,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,0.61,2017-01-01
GRL,Greenland,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,41.1,2017-01-01
GRD,Grenada,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,5.21,2017-01-01
GTM,Guatemala,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,1.42,2017-01-01
GIN,Guinea,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,0.3,2017-01-01
GNB,Guinea-Bissau,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,0.73,2017-01-01
GUY,Guyana,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,0.42,2017-01-01
HTI,Haiti,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,1.75,2017-01-01
HND,Honduras,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,1.02,2017-01-01
HKG,Hong Kong (China),DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,8.45,2017-01-01
IND,India,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2017,1.65,2017-01-01
